target_acc,gene,home_family_name,mr_top_class,expected_cofactor,experimental_channel,channel_note,cofactor_predicted,cofactor_observed,n_cof_observed,cofactor_concordance,override_pos,metabolite_relevance
O75911,DHRS3,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,CoA;NAD;NADH;NADP;NADPH,,0,predicted_not_observed,False,0.35
O75452,RDH16,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.378
O75828,CBR3,Short-chain dehydrogenase/reductase (CBR1),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,NAD;NADH;NADP;NADPH,CoA;FAD;FMN;MeB12;NADH;NADP;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,12,observed_concordant,False,0.0
Q92781,RDH5,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.385
P28845,HSD11B1,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.252
P14061,HSD17B1,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,CoA;NAD;NADH;NADP;NADPH,,0,predicted_not_observed,False,0.301
Q02338,BDH1,Tetrahydroxynaphthalene reductase,redox-cofactor(NADP),NADP,measurable,in PISA/PELSA panel,NADP,,0,predicted_not_observed,True,0.287
Q3SXM5,HSDL1,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,CoA;NAD;NADH;NADP;NADPH,,0,predicted_not_observed,False,0.322
Q8IZV5,RDH10,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.469
O14756,HSD17B6,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.378
P37059,HSD17B2,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.371
Q9NZC7,WWOX,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD;NADH;NADP;NADPH,,0,predicted_not_observed,False,0.301
Q8NEX9,SDR9C7,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.371
P16152,CBR1,Short-chain dehydrogenase/reductase (CBR1),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,NAD;NADH;NADP;NADPH,CoA;FAD;FMN;MeB12;NADH;NADP;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,13,observed_concordant,False,0.0
Q9BPW9,DHRS9,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.385
P56937,HSD17B7,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.385
A0PJE2,DHRS12,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.385
Q7Z5J1,HSD11B1L,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.322
P80365,HSD11B2,alcohol dehydrogenase (SDR type),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.385
Q8WWH5,TRUB1,tRNA-pseudouridine synthase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;PLP;PQQ,6,no_prediction,False,0.13999999999999999
O60832,DKC1,tRNA-pseudouridine synthase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;NAD;PQQ;THF;ascorbic_acid;folinic_acid,8,no_prediction,False,0.13999999999999999
O95900,TRUB2,tRNA-pseudouridine synthase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,FMN;folinic_acid,2,no_prediction,False,0.0
Q9UBR1,UPB1,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.21105000000000002
Q9NQR4,NIT2,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;MeB12;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,9,no_prediction,False,0.1701
Q86X76,NIT1,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.1953
O95497,VNN1,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1386
O95498,VNN2,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1197
P43251,BTD,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;PQQ;THF;TPP;ascorbic_acid,5,no_prediction,True,0.1197
P00558,PGK1,phosphoglycerate kinase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;NADH;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,predicted_not_measurable,False,0.49979999999999997
P07205,PGK2,phosphoglycerate kinase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;NADH;NADPH;THF;TPP;ascorbic_acid;folinic_acid,9,predicted_not_measurable,False,0.5116999999999999
P28331,NDUFS1,nitrate reductase,redox-cofactor(heme),heme,not_applicable,no defined small-molecule cofactor,heme,FAD;FMN;MeB12;NADPH;PLP;PQQ;THF,7,observed_other,False,0.1512
Q9H0I9,TKTL2,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),TPP,measurable,in PISA/PELSA panel,TPP,,0,predicted_not_observed,False,0.42210000000000003
P51854,TKTL1,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),TPP,measurable,in PISA/PELSA panel,TPP,,0,predicted_not_observed,False,0.3654
P29401,TKT,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),TPP,measurable,in PISA/PELSA panel,TPP,FAD;FMN;PLP;PQQ;TPP,5,observed_concordant,False,0.42210000000000003
P11177,PDHB,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),TPP,measurable,in PISA/PELSA panel,TPP,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;biotin,12,observed_concordant,False,0.3654
P21953,BCKDHB,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),TPP,measurable,in PISA/PELSA panel,TPP,FMN;PQQ;THF,3,observed_other,False,0.2646
P00491,PNP,purine-nucleoside phosphorylase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;THF;TPP;ascorbic_acid;folinic_acid,11,no_prediction,False,0.315
Q13126,MTAP,S-methyl-5'-thioadenosine phosphorylase,methyl-donor(SAM/SAH),SAM,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",SAM,CoA;FAD;FMN;MeB12;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,predicted_not_measurable,False,0.595
P29466,CASP1,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.315
P49662,CASP4,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1575
P51878,CASP5,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1575
P55211,CASP9,caspase-8,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ,3,no_prediction,False,0.315
Q6UXS9,CASP12,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,True,0.1575
P42575,CASP2,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,False,0.315
P55212,CASP6,caspase-3,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;PQQ;THF;TPP;ascorbic_acid;folinic_acid,9,no_prediction,False,0.315
P42574,CASP3,caspase-3,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ;THF;TPP;ascorbic_acid,6,no_prediction,False,0.315
Q14790,CASP8,caspase-8,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;NADPH;PQQ;TPP,5,no_prediction,False,0.315
P55210,CASP7,caspase-3,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,False,0.315
Q92851,CASP10,caspase-8,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;THF,3,no_prediction,False,0.2898
P31944,CASP14,caspase-3,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.2709
O15519,CFLAR,caspase-1,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;PLP,2,no_prediction,True,0.1575
O95147,DUSP14,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q8NEJ0,DUSP18,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q13115,DUSP4,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q16690,DUSP5,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
P28562,DUSP1,Dual-specificity phosphatase (VHR/DUSP3),phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,FAD;PQQ,2,no_prediction,False,0.0
Q02509,OC90,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,True,0.15808
P04054,PLA2G1B,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.2709
P14555,PLA2G2A,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1638
Q9UNK4,PLA2G2D,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1575
Q9BZM2,PLA2G2F,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.1638
Q9NZK7,PLA2G2E,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.17325000000000002
O15496,PLA2G10,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.12915
P39877,PLA2G5,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.14175
Q5R387,PLA2G2C,phospholipase A2 (group IB),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.08728999999999999
Q9UMR5,PPT2,palmitoyl[protein] hydrolase (type 2),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.315
P50897,PPT1,palmitoyl[protein] hydrolase (type 1),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;MeB12;PQQ;TPP,5,no_prediction,False,0.3087
P29474,NOS3,nitric-oxide synthase,cofactor(folate),THF,measurable,in PISA/PELSA panel,THF,,0,predicted_not_observed,False,0.63
P29475,NOS1,nitric-oxide synthase,cofactor(folate),THF,measurable,in PISA/PELSA panel,THF,,0,predicted_not_observed,False,0.5922
P35228,NOS2,nitric-oxide synthase,cofactor(folate),THF,measurable,in PISA/PELSA panel,THF,,0,predicted_not_observed,False,0.5544
P41252,IARS1,isoleucine-tRNA ligase (type 2),metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;ascorbic_acid;folinic_acid,11,no_prediction,False,0.0462
P26640,VARS1,Methionine--tRNA ligase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NAD;NADH;NADP;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid,13,no_prediction,False,0.0
Q9NSE4,IARS2,isoleucine-tRNA ligase (type 2),metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADP;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,13,no_prediction,False,0.0
Q5ST30,VARS2,Methionine--tRNA ligase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.0
Q9P2J5,LARS1,isoleucine-tRNA ligase (type 2),metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,no_prediction,False,0.0
Q96GW9,MARS2,Methionine--tRNA ligase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,PQQ;TPP;ascorbic_acid,3,no_prediction,False,0.041999999999999996
P56192,MARS1,Methionine--tRNA ligase,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;PLP;PQQ;THF;TPP;ascorbic_acid,9,no_prediction,False,0.08399999999999999
P32929,CTH,cystathionine gamma-synthase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;PLP;PQQ;TPP,6,no_prediction,False,0.25515000000000004
Q7KZF4,SND1,micrococcal nuclease,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,12,no_prediction,False,0.06615
P52209,PGD,phosphogluconate dehydrogenase (decarboxylating),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,NADP,CoA;FAD;FMN;MeB12;NADP;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,observed_concordant,False,0.0
P07311,ACYP1,acylphosphatase,phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,FAD;FMN,2,no_prediction,False,0.0
P14621,ACYP2,acylphosphatase,phosphoprotein/lipid,,not_applicable,no defined small-molecule cofactor,,CoA;MeB12;THF;ascorbic_acid,4,no_prediction,False,0.0
P11245,NAT2,N-hydroxyarylamine O-acetyltransferase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
P18440,NAT1,N-hydroxyarylamine O-acetyltransferase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,CoA,FAD;FMN;PQQ;THF;biotin,5,observed_other,False,0.0
P51003,PAPOLA,polynucleotide adenylyltransferase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;NADH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,False,0.2835
Q9NRJ5,PAPOLB,polynucleotide adenylyltransferase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.2835
Q9BWT3,PAPOLG,polynucleotide adenylyltransferase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;NADH;PLP;PQQ;THF;ascorbic_acid;biotin,8,no_prediction,False,0.2835
O60282,KIF5C,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;PLP;PQQ;THF;ascorbic_acid,7,predicted_not_measurable,True,0.5820422222222222
P33176,KIF5B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NAD;PLP;PQQ,5,predicted_not_measurable,True,0.5860655555555555
Q12840,KIF5A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;NAD;PLP;PQQ,6,predicted_not_measurable,True,0.5874066666666665
O15066,KIF3B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;NAD;PQQ,5,predicted_not_measurable,False,0.5236
Q9Y496,KIF3A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;PLP;PQQ;ascorbic_acid,5,predicted_not_measurable,False,0.4938499999999999
Q9P2E2,KIF17,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FMN;PQQ;THF,3,predicted_not_measurable,False,0.5236
O60333,KIF1B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;PQQ;THF;ascorbic_acid,6,predicted_not_measurable,False,0.595
Q12756,KIF1A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;PQQ;THF;ascorbic_acid,5,predicted_not_measurable,False,0.595
O43896,KIF1C,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;PLP,4,predicted_not_measurable,False,0.595
Q86Y91,KIF18B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN,2,predicted_not_measurable,False,0.47004999999999997
Q2VIQ3,KIF4B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;PLP;PQQ,3,predicted_not_measurable,False,0.5236
O95239,KIF4A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NAD;PLP;PQQ;THF;ascorbic_acid,7,predicted_not_measurable,False,0.5236
Q9H1H9,KIF13A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NAD;PLP;PQQ,5,predicted_not_measurable,False,0.5236
Q9NQT8,KIF13B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;PLP;PQQ;ascorbic_acid,5,predicted_not_measurable,False,0.5474
Q96L93,KIF16B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NAD;NADH;PLP;PQQ;ascorbic_acid,7,predicted_not_measurable,False,0.5474
O14782,KIF3C,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;PLP;PQQ,4,predicted_not_measurable,False,0.5236
Q86VH2,KIF27,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,PQQ,1,predicted_not_measurable,False,0.5236
Q9NS87,KIF15,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;MeB12;NADPH;PLP;PQQ;THF;ascorbic_acid;biotin;folinic_acid,11,predicted_not_measurable,False,0.4938499999999999
O75037,KIF21B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,TPP;folinic_acid,2,predicted_not_measurable,False,0.5711999999999999
Q8NI77,KIF18A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NADPH;PQQ;THF,5,predicted_not_measurable,False,0.47004999999999997
Q7Z4S6,KIF21A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;PLP;PQQ;folinic_acid,6,predicted_not_measurable,False,0.5711999999999999
P52732,KIF11,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;MeB12;PLP;PQQ;THF,6,predicted_not_measurable,False,0.4938499999999999
Q15058,KIF14,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,FAD;FMN;NAD;NADH;PLP;PQQ;THF,7,predicted_not_measurable,False,0.5474
Q2TAC6,KIF19,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,,0,predicted_not_measurable,False,0.47004999999999997
Q2M1P5,KIF7,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP,CoA;FAD;FMN;PQQ;THF,5,predicted_not_measurable,False,0.5236
